,i,kernel_size,coef,SPE,Ch
0,0,3,0.3,0.13010238,0.01995874810494376
1,1,3,0.4,0.12894498,0.02661166413992502
2,2,3,0.5,0.12760119,0.03326458017490627
3,3,3,0.6,0.124990955,0.03991749620988752
4,4,3,0.7,0.122119166,0.04657041224486877
5,5,5,0.3,0.11728419,0.03326458017490627
6,6,5,0.4,0.1150532,0.044352773566541694
7,7,5,0.5,0.11367173,0.055440966958177115
8,8,5,0.6,0.11297412,0.06652916034981254
9,9,5,0.7,0.112586476,0.07761735374144796
10,10,7,0.3,0.1130056,0.04657041224486878
11,11,7,0.4,0.111985035,0.06209388299315838
12,12,7,0.5,0.11162744,0.07761735374144796
13,13,7,0.6,0.111445695,0.09314082448973755
14,14,7,0.7,0.111332186,0.10866429523802713
15,15,9,0.3,0.11161796,0.05987624431483128
16,16,9,0.4,0.111245915,0.07983499241977506
17,17,9,0.5,0.111111626,0.0997937405247188
18,18,9,0.6,0.11104535,0.11975248862966256
19,19,9,0.7,0.11101293,0.13971123673460634
20,20,11,0.3,0.11116075,0.07318207638479379
21,21,11,0.4,0.11099875,0.09757610184639173
22,22,11,0.5,0.11094918,0.12197012730798966
23,23,11,0.6,0.11093985,0.14636415276958759
24,24,11,0.7,0.11095362,0.1707581782311855
