index,path,concentrate_lung_time,kem_spe,kmeans_spe,gmm_spe
12,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860.mhd,21.79675841331482,0.0025044456,0.04948586,0.06298941
13,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427.mhd,11.73363471031189,0.0002630806,0.004759819,0.006769375
588,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.233433352108264931671753343044.mhd,77.63461756706238,0.00032650869,0.0058329334,0.009928752
14,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640.mhd,10.696239233016968,0.0015603427,0.02795699,0.044230863
15,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907.mhd,12.93489933013916,0.00019899174,0.0030516833,0.005240279
441,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.172573195301625265149778785969.mhd,61.533782958984375,0.00026357305,0.008452195,0.010973871
16,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819.mhd,42.04825830459595,0.0011696366,0.042839464,0.05846042
17,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.230078008964732806419498631442.mhd,18.32494592666626,0.0031097087,0.06145224,0.07625871
18,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957.mhd,11.878641128540039,0.001018208,0.022357285,0.031010991
19,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038.mhd,15.835289001464844,0.0024413893,0.04059887,0.055515252
20,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228.mhd,19.15367031097412,0.0007387026,0.008224943,0.020140173
295,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.161821150841552408667852639317.mhd,14.75886607170105,0.002821222,0.055550437,0.07303116
21,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.948414623428298219623354433437.mhd,21.395582675933838,0.00060061435,0.0048542675,0.022061933
22,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037.mhd,59.59388494491577,0.0012176947,0.02483238,0.037266787
442,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626.mhd,29.817391872406006,0.002199986,0.037590284,0.04952744
23,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.215785045378334625097907422785.mhd,26.673497200012207,0.00063308375,0.012067467,0.017114641
24,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.513023675145166449943177283490.mhd,12.410727739334106,0.0006568852,0.0070004393,0.014180136
148,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.272259794130271010519952623746.mhd,67.75217866897583,0.000826062,0.024699468,0.03729628
25,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.293593766328917170359373773080.mhd,44.43483066558838,0.0015492021,0.052477136,0.07309594
736,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.270788655216695628640355888562.mhd,50.40597724914551,0.0007649527,0.030071551,0.039286435
296,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.450501966058662668272378865145.mhd,20.950839042663574,0.0005483519,0.008966695,0.012657225
26,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.210837812047373739447725050963.mhd,19.429554224014282,0.0029630181,0.054824095,0.072664134
27,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.461155505515403114280165935891.mhd,22.008379220962524,0.0006885985,0.01645617,0.025928171
28,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.274052674198758621258447180130.mhd,30.172096729278564,0.00018907171,0.0041176495,0.006184277
443,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.178391668569567816549737454720.mhd,12.378978252410889,0.00022043852,0.0023641612,0.006138649
29,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372.mhd,20.113412141799927,0.0010494153,0.017125005,0.038895093
149,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.235217371152464582553341729176.mhd,22.299965620040894,0.0024911966,0.037768956,0.054321658
30,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.367204840301639918160517361062.mhd,11.386682033538818,0.0020385056,0.03648484,0.0556354
31,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683.mhd,25.642865657806396,0.00090104487,0.007904137,0.02177026
589,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.136830368929967292376608088362.mhd,48.42166256904602,0.0014869526,0.053059053,0.0699062
32,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.313334055029671473836954456733.mhd,11.082368612289429,0.0008137383,0.0137684075,0.021506662
33,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.486999111981013268988489262668.mhd,29.840034246444702,0.0007326576,0.005910067,0.013790489
34,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306.mhd,26.504539489746094,0.001297994,0.02384041,0.034366734
35,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.776800177074349870648765614630.mhd,19.71264338493347,0.0023398534,0.040946912,0.054570116
444,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.621916089407825046337959219998.mhd,25.907731294631958,0.0004180793,0.004441261,0.009782503
36,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074.mhd,25.579656839370728,0.00041514722,0.009934453,0.013501319
737,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535.mhd,21.574214696884155,0.00018292984,0.0024143374,0.0046464354
37,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.250438451287314206124484591986.mhd,61.79606556892395,0.00051039224,0.0071096173,0.010756711
150,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250.mhd,29.04772400856018,0.0004945532,0.020769548,0.024794037
297,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.340158437895922179455019686521.mhd,14.515528917312622,0.0030928007,0.058364145,0.074928865
38,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103.mhd,16.894232273101807,0.0012193641,0.013300036,0.020574588
39,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.124656777236468248920498636247.mhd,15.755274772644043,0.001306653,0.016488431,0.026813466
40,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.283878926524838648426928238498.mhd,87.15794444084167,0.00067894114,0.013345716,0.019975826
445,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.167919147233131417984739058859.mhd,83.52624297142029,0.0007232861,0.014185709,0.01931112
41,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.199069398344356765037879821616.mhd,58.29287672042847,0.0017249673,0.060442775,0.08135654
738,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630.mhd,78.16299796104431,0.0007076681,0.011420572,0.016599309
42,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.275755514659958628040305922764.mhd,60.12352252006531,0.00026210505,0.006154188,0.009269912
43,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.252814707117018427472206147014.mhd,46.16452693939209,0.0011233103,0.029570373,0.03878234
590,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.209269973797560820442292189762.mhd,39.00709009170532,0.00075579586,0.021909846,0.03988914
44,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.129007566048223160327836686225.mhd,11.6616952419281,0.0019513037,0.03297911,0.0484583
45,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.146603910507557786636779705509.mhd,22.634677171707153,0.0015001876,0.02301501,0.032307707
46,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.943403138251347598519939390311.mhd,61.60332107543945,0.0009632744,0.0032340751,0.0102404505
47,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.970428941353693253759289796610.mhd,13.629100322723389,0.0006772413,0.010226345,0.017143589
151,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.170921541362033046216100409521.mhd,58.33830189704895,0.000144372,0.0048088217,0.0068130763
48,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.156016499715048493339281864474.mhd,27.297070264816284,0.00016327747,0.005060995,0.0070654275
739,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.254473943359963613733707320244.mhd,68.57101058959961,0.0009318774,0.01634806,0.021970414
298,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.534006575256943390479252771547.mhd,99.72587299346924,0.0012408838,0.039066482,0.05497468
49,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.208511362832825683639135205368.mhd,43.1126983165741,0.0007251329,0.03085476,0.03818056
446,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.850739282072340578344345230132.mhd,37.97636008262634,0.00073294085,0.030820034,0.04215558
50,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.149463915556499304732434215056.mhd,14.328354358673096,0.002233879,0.052925706,0.069144264
51,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987.mhd,72.95976328849792,0.0007957343,0.026426386,0.038538683
52,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.167500254299688235071950909530.mhd,24.90189218521118,0.0025507507,0.051411584,0.065619014
740,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.254138388912084634057282064266.mhd,13.102429866790771,0.0004486372,0.0059728,0.007901027
53,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.805925269324902055566754756843.mhd,17.010568857192993,0.0014951624,0.019876847,0.028452937
54,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.295298571102631191572192562523.mhd,21.04974126815796,0.0004074418,0.006120732,0.010384348
591,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027.mhd,59.2219443321228,0.00047628416,0.017959133,0.02367568
152,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513.mhd,21.509175062179565,0.0014861935,0.030182613,0.039017603
447,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.275986221854423197884953496664.mhd,23.805143117904663,0.00015586764,0.0025738582,0.004813554
55,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.300392272203629213913702120739.mhd,38.53272771835327,0.0003419249,0.009098491,0.013170327
56,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.842317928015463083368074520378.mhd,41.91454768180847,0.00059437484,0.019368304,0.023192536
57,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.197063290812663596858124411210.mhd,11.889559030532837,0.00046090398,0.008739133,0.013524657
58,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.664989286137882319237192185951.mhd,17.01248335838318,0.00018925275,0.0019351101,0.004201388
299,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616.mhd,42.290409088134766,0.00024681186,0.0072169043,0.009449824
59,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.237215747217294006286437405216.mhd,32.35117721557617,0.0006276333,0.014742555,0.021550406
60,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.195913706607582347421429908613.mhd,12.460605382919312,0.0011067727,0.010956949,0.018823827
741,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.257515388956260258681136624817.mhd,36.96330237388611,0.0005218645,0.0119429,0.016974848
61,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.336102335330125765000317290445.mhd,37.35482573509216,0.0015925226,0.035445727,0.04960225
62,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.236698827306171960683086245994.mhd,14.690321445465088,0.0006305988,0.0064769327,0.0106806075
63,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685.mhd,26.346768140792847,0.00046437758,0.010761406,0.015013565
153,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377.mhd,21.552845239639282,0.00048896583,0.009234587,0.01203565
64,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.190144948425835566841437565646.mhd,65.05444741249084,0.0015673495,0.025666323,0.03607353
592,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.297251044869095073091780740645.mhd,46.901426553726196,0.000521444,0.016940664,0.025599577
65,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.306140003699110313373771452136.mhd,41.47682428359985,0.0010935155,0.016382108,0.02395867
742,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.747803439040091794717626507402.mhd,9.941056728363037,0.00028431878,0.005302228,0.007601139
448,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.297433269262659217151107535012.mhd,50.12678146362305,0.00025442173,0.0097461715,0.013410689
154,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.121391737347333465796214915391.mhd,53.00750112533569,0.0017453328,0.023272004,0.035054054
67,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059.mhd,51.88917803764343,0.0004917914,0.0045362273,0.008901459
68,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397.mhd,12.759696006774902,0.0027335032,0.061009556,0.08400025
300,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498.mhd,47.40791296958923,0.00026260517,0.008207066,0.0124576
69,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.305858704835252413616501469037.mhd,26.078431129455566,0.0005127404,0.016808104,0.021483012
593,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.273525289046256012743471155680.mhd,40.31488633155823,0.0005747969,0.01048967,0.017775299
70,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792.mhd,79.80492043495178,0.0007461017,0.0071733287,0.012241638
71,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.144438612068946916340281098509.mhd,14.576074600219727,0.0013045334,0.03010189,0.04306679
72,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.803808126682275425758092691689.mhd,22.484694480895996,0.0006470498,0.0116764475,0.03435851
73,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518.mhd,23.422289609909058,0.0008634665,0.017293023,0.027465273
74,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.143410010885830403003179808334.mhd,12.224605083465576,0.0009220417,0.01834799,0.026792146
743,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.268030488196493755113553009785.mhd,40.34060597419739,0.00062504713,0.022513734,0.03206072
155,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.167661207884826429102690781600.mhd,33.48211598396301,0.00064640935,0.013026161,0.02091481
75,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.191301539558980174217770205256.mhd,28.948887586593628,0.0011547002,0.019171562,0.025234677
449,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.191266041369462391833537519639.mhd,48.72300624847412,0.0003045715,0.00872854,0.01160619
76,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401.mhd,21.576112270355225,0.00060596084,0.008337255,0.030537864
77,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.138894439026794145866157853158.mhd,96.60015225410461,0.00090691657,0.008479468,0.016621659
301,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.185226274332527104841463955058.mhd,53.76798391342163,0.0013097968,0.0037559292,0.008856991
78,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112.mhd,43.73849534988403,0.00023354669,0.008124013,0.011603803
79,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169.mhd,26.075677156448364,0.0012292363,0.022382902,0.034316577
744,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479.mhd,14.435571670532227,0.0011096365,0.019823074,0.030064836
80,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338.mhd,75.01873922348022,0.0004958028,0.010529248,0.0132378545
594,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145.mhd,19.4428973197937,0.0029236965,0.05740421,0.07785407
81,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.215104063467523905369326175410.mhd,13.174018621444702,0.0011792446,0.018981896,0.025256345
156,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556.mhd,34.34654188156128,0.0002435895,0.007337375,0.009106712
82,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.211051626197585058967163339846.mhd,15.670397520065308,0.0034118937,0.079892896,0.09209179
83,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.153646219551578201092527860224.mhd,15.136795997619629,0.002684709,0.054862406,0.07845103
450,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.311236942972970815890902714604.mhd,41.97915053367615,0.000930526,0.028725103,0.035679456
84,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.217589936421986638139451480826.mhd,67.12271547317505,0.00066902395,0.011622636,0.01556821
745,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.465032801496479029639448332481.mhd,11.806520938873291,0.00020725824,0.003422611,0.005825059
595,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.179730018513720561213088132029.mhd,49.95734477043152,0.00027661133,0.0053839446,0.008734891
86,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561.mhd,12.738165140151978,0.0019992203,0.03920871,0.053572644
87,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.969607480572818589276327766720.mhd,20.84816884994507,0.00046986635,0.009033712,0.01257824
88,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264.mhd,12.30037522315979,0.00051260804,0.008747119,0.015814224
157,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.185154482385982570363528682299.mhd,34.3777551651001,0.00076411356,0.018566033,0.023145394
89,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398.mhd,15.171066999435425,0.00038340094,0.0048280563,0.0076066977
451,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815.mhd,11.075846433639526,0.0006857866,0.012030127,0.019665634
302,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798.mhd,46.01477789878845,0.00031635913,0.011900892,0.015197341
90,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.301462380687644451483231621986.mhd,35.359554290771484,0.00051859167,0.011072488,0.017484225
91,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.449254134266555649028108149727.mhd,19.409600973129272,0.002939368,0.049311362,0.0652139
92,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.330544495001617450666819906758.mhd,13.559332609176636,0.00040969887,0.007942063,0.011798999
93,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406.mhd,16.08922553062439,0.001215765,0.013060681,0.021543087
596,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285.mhd,85.97006583213806,0.0015468069,0.032428976,0.04560357
94,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.792381786708289670758399079830.mhd,49.316741704940796,0.0011582157,0.027500853,0.048415653
95,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.259018373683540453277752706262.mhd,34.5993173122406,0.0021318158,0.036856167,0.05272907
452,/database/datasets/Classics/LUNA2016/IMAGES/1.3.6.1.4.1.14519.5.2.1.6279.6001.333145094436144085379032922488.mhd,12.24673080444336,0.00045581578,0.0074173785,0.014413408
