,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.17862764,0.0774776524352971,9.008361821976444e-06,2150.159317709844
1,1,5,0.009765625,0.17210954,0.12912942072549516,6.950896467574415e-05,464.4344126253263
2,2,7,0.013671875,0.17109972,0.18078118901569323,0.0002670256386983388,169.25452355150372
3,3,9,0.017578125,0.1708831,0.2324329573058913,0.0007296773075800921,79.63553028554975
4,4,11,0.021484375,0.1708683,0.2840847255960894,0.001628289202908113,43.617056031679766
