,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.08231438,0.08134658516392394,1.0947055365456903e-05,1857.7275451764544
1,1,5,0.009765625,0.0793045,0.13557764193987323,8.446801979519214e-05,401.2691497581142
2,2,7,0.013671875,0.07883443,0.1898086987158225,0.00032449234484521,146.23511288561016
3,3,9,0.017578125,0.07872808,0.24403975549177181,0.0008867114846020089,68.80472389542425
4,4,11,0.021484375,0.078722425,0.2982708122677211,0.001978714044514253,37.68493141980787
