,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.13323341,0.06769512866469782,5.250125448699814e-06,3223.5005299474515
1,1,5,0.009765625,0.12752017,0.11282521444116303,4.051022722762202e-05,696.2761144686496
2,2,7,0.013671875,0.126623,0.15795530021762824,0.00015562408891763276,253.74493967516383
3,3,9,0.017578125,0.12643972,0.20308538599409345,0.00042526016134468496,119.38890851657229
4,4,11,0.021484375,0.12647873,0.24821547177055867,0.0009489763789433826,65.3903187893172
