,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.18609324,0.07465922347380201,7.76736802374489e-06,2402.976891450499
1,1,5,0.009765625,0.17919007,0.12443203912300335,5.9933395244945155e-05,519.0430085533077
2,2,7,0.013671875,0.17811522,0.17420485477220468,0.00023024013117298124,189.15561536199263
3,3,9,0.017578125,0.17787226,0.22397767042140604,0.0006291568099233364,88.99914412779623
4,4,11,0.021484375,0.17784476,0.27375048607060737,0.001403975743649987,48.745586828823036
