,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.111512735,0.07987136147969694,1.0174295766919316e-05,1962.577148076197
1,1,5,0.009765625,0.107432105,0.13311893579949488,7.850536857190826e-05,423.9166639844587
2,2,7,0.013671875,0.106797725,0.18636651011929284,0.0003015862239058428,154.48858016926337
3,3,9,0.017578125,0.1066472,0.2396140844390908,0.0008241179571204643,72.68804252134065
4,4,11,0.021484375,0.106627405,0.29286165875888875,0.0018390353620180947,39.811858000043074
