,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.13826245,0.07175759488437924,6.62844267034247e-06,2706.427378690437
1,1,5,0.009765625,0.13308306,0.11959599147396541,5.114539097486474e-05,584.5883137971343
2,2,7,0.013671875,0.13227242,0.16743438806355157,0.00019648013396904039,213.0423884100344
3,3,9,0.017578125,0.13209532,0.21527278465313773,0.0005369038562977401,100.23805106260878
4,4,11,0.021484375,0.13209572,0.26311118124272387,0.001198111470820791,54.9012315737354
