,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.14877054,0.0712254879195388,6.434010134392687e-06,2767.5386901710967
1,1,5,0.009765625,0.14318797,0.11870914653256467,4.9645139925869526e-05,597.7883570769567
2,2,7,0.013671875,0.14231496,0.16619280514559054,0.00019071676953922033,217.85289980938657
3,3,9,0.017578125,0.14213374,0.2136764637586164,0.0005211548208858078,102.50143296929986
4,4,11,0.021484375,0.14215012,0.26116012237164227,0.0011629671898474487,56.14090505981938
