,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.15763642,0.07149463279698098,6.531813384935985e-06,2736.4006204565526
1,1,5,0.009765625,0.15167995,0.11915772132830163,5.039979463685172e-05,591.0625340186156
2,2,7,0.013671875,0.15075584,0.16682080985962228,0.00019361585107692953,215.4017981117404
3,3,9,0.017578125,0.15056434,0.21448389839094295,0.0005290768841798148,101.34817112802047
4,4,11,0.021484375,0.15058817,0.26214698692226357,0.0011806454292450333,55.50925375832228
