,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.108375244,0.0747001789699396,7.78442570282036e-06,2399.026653400878
1,1,5,0.009765625,0.10438817,0.12450029828323268,6.006501313904599e-05,518.1897571345895
2,2,7,0.013671875,0.10376583,0.17430041759652576,0.0002307457544749591,188.84466367878625
3,3,9,0.017578125,0.1036307,0.22410053690981882,0.0006305384819284491,88.85283901484732
4,4,11,0.021484375,0.10362975,0.2739006562231119,0.0014070589717900355,48.66545427635139
