,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.1404224,0.06812932545837876,5.386124214795924e-06,3162.2611520555197
1,1,5,0.009765625,0.13456081,0.1135488757639646,4.155960042280805e-05,683.0484088439923
2,2,7,0.013671875,0.13360876,0.15896842606955042,0.00015965536098425936,248.92434724635294
3,3,9,0.017578125,0.13340345,0.20438797637513625,0.0004362760613984697,117.12078340946371
4,4,11,0.021484375,0.13341925,0.2498075266807221,0.0009735585756645321,64.14804741209545
