,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.11198173,0.07436859343608522,7.647126580143973e-06,2431.25939713048
1,1,5,0.009765625,0.10785351,0.12394765572680869,5.9005606328271365e-05,525.1520297801839
2,2,7,0.013671875,0.107213765,0.17352671801753217,0.0002266759372706873,191.3819350510874
3,3,9,0.017578125,0.10707927,0.22310578030825565,0.0006194172529916616,90.04664433816595
4,4,11,0.021484375,0.10708313,0.2726848425989791,0.001382241731603554,49.31931158716978
