,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.11069582,0.07518141465634173,7.98696869511327e-06,2353.252451782507
1,1,5,0.009765625,0.10661173,0.12530235776056955,6.162784486970116e-05,508.30252958502143
2,2,7,0.013671875,0.105948664,0.17542330086479738,0.000236749528851444,185.24144664177166
3,3,9,0.017578125,0.10578986,0.22554424396902523,0.0006469444643041753,87.15749821416688
4,4,11,0.021484375,0.10576428,0.27566518707325305,0.001443669242779672,47.736901726617326
