,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.17427121,0.07854875071198811,9.51693574770516e-06,2063.393953535116
1,1,5,0.009765625,0.16788164,0.13091458451998017,7.343314620142869e-05,445.69309396358517
2,2,7,0.013671875,0.16691943,0.18328041832797223,0.0002821007744474084,162.42459692550483
3,3,9,0.017578125,0.16671525,0.23564625213596432,0.000770871795564118,76.42199827907838
4,4,11,0.021484375,0.16670692,0.2880120859439564,0.0017202155096561881,41.85697726930739
