,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.13890438,0.06881831464633324,5.607330300435194e-06,3068.229931139964
1,1,5,0.009765625,0.13328192,0.11469719107722208,4.3266437503358e-05,662.7376651262321
2,2,7,0.013671875,0.13239013,0.1605760675081109,0.00016621234631290004,241.52247271364146
3,3,9,0.017578125,0.13220929,0.20645494393899974,0.00045419375433525087,113.63814559777641
4,4,11,0.021484375,0.13222852,0.25233382036988855,0.0010135422583786627,62.24057711553646
