,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.07487908,0.08102404462164119,1.07744642386982e-05,1880.001706503198
1,1,5,0.009765625,0.07214271,0.135040074369402,8.313629813810344e-05,406.08036860469065
2,2,7,0.013671875,0.071710855,0.18905610411716278,0.0003193764029273381,147.98847252357533
3,3,9,0.017578125,0.07160983,0.24307213386492357,0.0008727316033345544,69.62969283345177
4,4,11,0.021484375,0.0715987,0.29708816361268436,0.0019475176656639553,38.13677391103406
