,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.11246564,0.07449395165018824,7.698818116082908e-06,2419.00609051179
1,1,5,0.009765625,0.10831925,0.12415658608364706,5.940446077224466e-05,522.5053155505466
2,2,7,0.013671875,0.10767119,0.17381922051710588,0.00022820817650265508,190.41738904903303
3,3,9,0.017578125,0.10753605,0.22348185495056472,0.0006236042674027157,89.59281816710332
4,4,11,0.021484375,0.10754205,0.2731444893840235,0.0013915851362662943,49.07074714035938
