,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.2377242,0.0738977662005828,7.455302182494033e-06,2478.0271943270072
1,1,5,0.009765625,0.22899458,0.123162943667638,5.752547980319468e-05,535.2538739746336
2,2,7,0.013671875,0.22766341,0.17242812113469322,0.0002209898832119528,195.0633651511055
3,3,9,0.017578125,0.2273941,0.2216932986017484,0.0006038794767820166,91.77878497507434
4,4,11,0.021484375,0.22740597,0.27095847606880363,0.001347568879677718,50.26801971963124
