,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.15529387,0.0708383744627963,6.2952699204145505e-06,2813.158742926924
1,1,5,0.009765625,0.1493829,0.11806395743799382,4.857461358344559e-05,607.6422884722158
2,2,7,0.013671875,0.14845602,0.16528954041319135,0.00018660423554216462,221.44398267937888
3,3,9,0.017578125,0.14826325,0.21251512338838888,0.0005099168635535785,104.19106455284906
4,4,11,0.021484375,0.1482824,0.2597407063635864,0.0011378894679603634,57.066330622860214
