,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.14403538,0.06465813241919992,4.369508957390711e-06,3699.393515937032
1,1,5,0.009765625,0.13517866,0.10776355403199986,3.371534689344684e-05,799.0689994423991
2,2,7,0.013671875,0.1339165,0.1508689756447998,0.00012952087662586542,291.2059035868801
3,3,9,0.017578125,0.13363636,0.19397439725759974,0.00035393022554864754,137.01457466433456
4,4,11,0.021484375,0.1336364,0.2370798188703997,0.0007898022301871284,75.04404577783612
