,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.11252329,0.08061616317537991,1.0559139004048757e-05,1908.682212263442
1,1,5,0.009765625,0.10838806,0.13436027195896652,8.147483799420338e-05,412.2753578489034
2,2,7,0.013671875,0.10773354,0.18810438074255312,0.0003129937376385316,150.2461216650523
3,3,9,0.017578125,0.10757525,0.24184848952613974,0.0008552902593279495,70.69193378753488
4,4,11,0.021484375,0.10754958,0.29559259830972634,0.0019085969649170105,38.71857229985945
