,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.13751137,0.06724314678203937,5.111308856528274e-06,3288.939715321398
1,1,5,0.009765625,0.1313792,0.11207191130339894,3.9439111547286056e-05,710.4109785094221
2,2,7,0.013671875,0.13041335,0.15690067582475853,0.00015150929092005416,258.89612919439577
3,3,9,0.017578125,0.13020489,0.20172944034611812,0.0004140160173787903,121.81258204894064
4,4,11,0.021484375,0.13022907,0.24655820486747768,0.0009238848514621043,66.71778535963769
