,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.18249659,0.07648828643262551,8.556964589525298e-06,2234.679296390215
1,1,5,0.009765625,0.17578512,0.12748047738770918,6.602596133892977e-05,482.6907280202864
2,2,7,0.013671875,0.17472927,0.17847266834279288,0.00025364533307963276,175.90769971584774
3,3,9,0.017578125,0.17448722,0.22946485929787655,0.0006931141317515495,82.76589986630422
4,4,11,0.021484375,0.17446072,0.2804570502529602,0.0015466977599412333,45.33158602744989
