,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.1130283,0.06798654993223074,5.341116122878114e-06,3182.22579176932
1,1,5,0.009765625,0.108241424,0.11331091655371792,4.1212315762948427e-05,687.3607710221729
2,2,7,0.013671875,0.10749494,0.1586352831752051,0.00015832123223494268,250.49590780691432
3,3,9,0.017578125,0.10736422,0.20395964979669226,0.0004326304059531275,117.86021450997477
4,4,11,0.021484375,0.107415184,0.2492840164181794,0.0009654232241365244,64.55304010350986
