,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.18134013,0.07066829054346185,6.2350271989861244e-06,2833.5197380916475
1,1,5,0.009765625,0.17441763,0.11778048423910308,4.8109777769954645e-05,612.0402634277962
2,2,7,0.013671875,0.17331333,0.16489267793474432,0.00018481852228105784,223.04674323170406
3,3,9,0.017578125,0.17306085,0.21200487163038553,0.0005050372031178759,104.94517548487588
4,4,11,0.021484375,0.17304622,0.2591170653260268,0.00112700041012785,57.47936358262546
