,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.18516853,0.07461810604250813,7.750271115027139e-06,2406.9514774079885
1,1,5,0.009765625,0.17834242,0.12436351007084688,5.980147465298719e-05,519.9015191201255
2,2,7,0.013671875,0.17729451,0.17410891409918564,0.0002297333450269156,189.4684836443606
3,3,9,0.017578125,0.1770738,0.2238543181275244,0.0006277719603171985,89.14635101511065
4,4,11,0.021484375,0.17707305,0.27359972215586315,0.001400885424631017,48.82621329077061
