,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.07897295,0.06576604924939745,4.67678087575539e-06,3515.5618253535868
1,1,5,0.009765625,0.074868955,0.10961008208232909,3.6086272189470595e-05,759.3613542763749
2,2,7,0.013671875,0.074260555,0.15345411491526073,0.00013862902324307026,276.73518741850387
3,3,9,0.017578125,0.07415547,0.19729814774819235,0.00037881925093618645,130.20599353161435
4,4,11,0.021484375,0.074212216,0.241142180581124,0.0008453425778016624,71.31492808756337
