,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.13511811,0.06854765252436842,5.519634938207133e-06,3104.7185770330043
1,1,5,0.009765625,0.12958497,0.11424608754061405,4.2589775757771106e-05,670.6192126391288
2,2,7,0.013671875,0.12868717,0.15994452255685968,0.0001636128825510535,244.3947567926854
3,3,9,0.017578125,0.1285007,0.20564295757310527,0.00044709042999477777,114.9895769271483
4,4,11,0.021484375,0.12852484,0.2513413925893509,0.0009976910509912427,62.98076752809249
