,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.14089827,0.06739594444074103,5.157925477129123e-06,3266.620695645127
1,1,5,0.009765625,0.13469683,0.11232657406790172,3.979880769389757e-05,705.5900702593472
2,2,7,0.013671875,0.13369848,0.1572572036950624,0.00015289109963687687,257.1392384327067
3,3,9,0.017578125,0.13348089,0.2021878333222231,0.000417791963647459,120.98595169056023
4,4,11,0.021484375,0.13349979,0.24711846294938378,0.0009323109495141666,66.26503289437898
