,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.13584128,0.06784179291811578,5.2957719661949424e-06,3202.6394523394047
1,1,5,0.009765625,0.13004473,0.1130696548635263,4.086243801076345e-05,691.7701217053113
2,2,7,0.013671875,0.1291435,0.1582975168089368,0.00015697714186214883,252.10281403254794
3,3,9,0.017578125,0.1289503,0.20352537875434734,0.0004289575292617905,118.61627601257052
4,4,11,0.021484375,0.12897252,0.24875324069975785,0.0009572271278649403,64.96714140733579
