,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.17742032,0.07970612854725477,1.0090364847884845e-05,1974.807892203295
1,1,5,0.009765625,0.1709425,0.13284354757875794,7.785775345590155e-05,426.55850471591185
2,2,7,0.013671875,0.16994035,0.18598096661026112,0.0002990983456761914,155.45135011512824
3,3,9,0.017578125,0.16971017,0.2391183856417643,0.0008173195526786722,73.1410330445665
4,4,11,0.021484375,0.1696795,0.2922558046732675,0.0018238645893565684,40.05996475543874
