,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.11233882,0.07549216515485901,8.11984116696261e-06,2324.311633767412
1,1,5,0.009765625,0.10818553,0.12582027525809836,6.265309542409422e-05,502.051312893761
2,2,7,0.013671875,0.1075144,0.1761483853613377,0.00024068813138120035,182.96330644816362
3,3,9,0.017578125,0.10734708,0.22647649546457704,0.0006577071345239714,86.0856160654597
4,4,11,0.021484375,0.107315905,0.2768046055678164,0.0014676863521666614,47.14982277364397
