,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.18277319,0.07916910450639278,9.821163453539086e-06,2015.2679690374146
1,1,5,0.009765625,0.17608084,0.13194850751065465,7.578058220323374e-05,435.29788131208136
2,2,7,0.013671875,0.17503314,0.1847279105149165,0.00029111868459194264,158.63625412247868
3,3,9,0.017578125,0.17479466,0.23750731351917834,0.000795514239736666,74.63955440879313
4,4,11,0.021484375,0.17477271,0.2902867165234402,0.001775205606460071,40.88071762885815
