,i,kernel_size,bandwidth,SPE,Ch,Ch^4/4,Ch^-3
0,0,3,0.005859375,0.07310854,0.07402793518785004,7.507970420172644e-06,2464.9782512777865
1,1,5,0.009765625,0.070399664,0.12337989197975008,5.79318705260235e-05,532.4353022760018
2,2,7,0.013671875,0.06996933,0.17273184877165013,0.00022255107381277195,194.0361888760939
3,3,9,0.017578125,0.06987042,0.22208380556355015,0.0006081456040339843,91.29549078806615
4,4,11,0.021484375,0.06986416,0.2714357623554502,0.0013570888261944165,50.003315390308195
